user_id,total_bets,freq_bets,perc_sports,perc_casino,avg_deposit,avg_withdraw,active_days,cluster
U275,564.0527831132326,28,0.41103463429085685,0.5889653657091432,1293.7791532260344,521.5552823408082,13,2
U276,6191.011024159217,14,0.4535178472645366,0.5464821527354634,256.51362933108675,52.165202642465935,17,0
U277,3790.9543655273483,28,0.7899980478213715,0.2100019521786285,542.5888802808955,353.9582564200784,13,3
U278,3152.46923501847,20,0.6067892558030608,0.39321074419693924,174.01676529600357,320.7595483699529,10,2
U279,2260.3800315015715,26,0.17833108384311397,0.821668916156886,1500.4575477501185,766.5885342578479,25,1
U280,1068.5878134913078,19,0.30450206225489546,0.6954979377451045,615.3717017652058,495.8611069049209,23,1
U281,1302.7465979726267,22,0.659604002864222,0.34039599713577795,319.4011836679848,398.4089685753139,18,3
U282,633.4164358925235,28,0.5762797974406331,0.42372020255936693,1305.1608463934422,35.72491902926211,25,1
U283,1445.3132090919503,21,0.426262767109276,0.573737232890724,659.8197572505605,1440.9830455487188,19,1
U284,936.0215305786488,26,0.4557498631464062,0.5442501368535938,1185.6182734096353,623.125149015102,7,2
U285,7397.0198061382625,33,0.8088503991477867,0.19114960085221333,910.3939301765871,166.40453703034208,9,0
U286,4625.422503878657,28,0.4446922281392356,0.5553077718607644,281.9661029233593,389.3409200672509,25,1
U287,2652.8359403527083,26,0.573572626791278,0.42642737320872204,425.4305995640455,239.63537954292607,22,1
U288,1175.5412602736492,22,1.0,0.0,327.290830018061,287.4682577543407,18,3
U289,981.298325266278,27,0.17289520893482307,0.827104791065177,235.8417674346203,904.1652006469136,20,1
U290,2149.22839542369,29,0.04444718052760244,0.9555528194723976,130.01354282252245,125.74514621667637,18,1
U291,4756.626491475556,16,0.835076899439582,0.16492310056041803,2351.527400266669,644.7626298962567,13,3
U292,651.9602924947247,22,0.396407081611769,0.6035929183882309,817.4715973127254,934.2024995878897,19,1
U293,3756.330578964069,28,0.504528741677214,0.49547125832278605,906.3165548258015,564.0586680713068,11,2
U294,1439.850897475277,15,0.36565308656066575,0.6343469134393342,1404.6019338855942,301.7046389992294,18,2
U295,1670.357095599316,35,0.5220599577697462,0.47794004223025377,421.8687744053415,153.3261753251773,10,2
U296,2595.1438186396485,28,1.0,0.0,187.4111228387987,178.41009570517815,25,3
U297,1211.4206751290758,20,0.8406385375854357,0.15936146241456428,1114.8831374714143,396.6761635324761,19,3
U298,2065.2400794688197,29,0.8586670535660931,0.14133294643390693,219.227240572831,367.4762481352629,24,3
U299,1122.1776588634457,21,0.17513188326220636,0.8248681167377936,1096.636973161208,711.9230817051085,12,2
U300,1541.1628602800613,15,0.2546538790341392,0.7453461209658607,159.13242330845233,58.00274431074546,6,2
U301,4266.66570358708,18,0.0,1.0,204.079782183754,895.3129779516682,12,2
U302,2697.3318126857916,29,0.3571857536751738,0.6428142463248262,387.3882416010116,2168.1533372013305,5,2
U303,4255.601738854971,24,0.8870109559156976,0.11298904408430244,1068.1995513969969,329.7478482603387,30,3
U304,1423.849737048341,23,0.7550839547245113,0.24491604527548871,1900.6804480021035,283.43724220362213,21,3
U305,3775.74556573006,20,0.5335460211143628,0.4664539788856372,905.2786236429623,310.3174312939446,23,1
U306,487.20082123031756,21,0.5933099148845841,0.40669008511541593,400.4507088162181,384.325688275877,9,2
U307,2594.276964292764,26,0.3933343372273783,0.6066656627726217,1255.9792159429437,262.09960179503634,26,1
U308,3951.7357587712145,22,0.6614276647205353,0.33857233527946473,154.08601264984142,22.88343101741246,24,3
U309,465.4170832385441,26,0.8297634838441844,0.1702365161558156,296.0352419635628,303.79795267351443,20,3
U310,1438.2515496031353,27,0.11523396377685818,0.8847660362231418,708.6083050753361,405.6483116263489,11,2
U311,2592.915031832721,21,0.6898943063512044,0.3101056936487956,1140.3113078972797,971.8306142223528,11,3
U312,4998.840924143956,28,0.8797304612864001,0.12026953871359991,564.612182573205,123.797777414535,22,3
U313,1540.9937904209341,22,0.4754699133109891,0.5245300866890109,517.8894785621927,1280.9030426468337,22,1
U314,3672.707159719576,26,0.810210183636175,0.18978981636382497,542.4291480629317,244.50982341436,6,3
U315,6459.562344710826,36,1.0,0.0,1396.1368223217175,142.1841689213875,19,3
U316,3792.2712587387423,20,0.5686971621039324,0.4313028378960676,346.5237205047369,623.2593018400728,18,0
U317,2127.057782891265,28,0.7179921150015971,0.2820078849984029,278.2124792905652,216.87292645264893,22,3
U318,3289.795595633041,24,0.3785828749015825,0.6214171250984175,535.6570596603328,335.7438928263831,13,2
U319,1503.3051604447687,26,0.6543753487806151,0.3456246512193849,1528.251510774133,357.5323864540566,18,3
U320,2671.4572365679796,24,0.7380814874946912,0.26191851250530884,381.80276944079515,594.052643954938,9,3
U321,2210.487671002018,23,0.6584527020810413,0.34154729791895866,541.0760151375093,326.4578554647655,15,3
U322,3212.4083715602683,20,0.29409140408734297,0.705908595912657,151.4018254600924,293.5397612570517,12,2
U323,1784.2181947992865,43,0.6619085313976352,0.33809146860236483,559.1430726990606,238.1228797140891,9,3
U324,3344.2906429615855,17,1.0,0.0,788.7434232286163,545.304731250414,15,3
U325,1770.1703127263058,33,0.7345907293543581,0.2654092706456419,219.55538667548186,205.27399372624672,9,3
U326,4594.802359092732,21,0.8885961567215523,0.11140384327844766,1397.9007466610585,997.0067541692229,21,3
U327,1920.3125681731024,28,0.5288964089962117,0.4711035910037883,781.2704075608824,361.22320687024774,26,1
U328,265.8343361107703,26,0.8249700718271131,0.17502992817288687,433.4481450498368,39.01576628922573,8,3
U329,1011.8827073633383,27,0.6837803514649577,0.31621964853504225,785.5829249855594,460.2616620779792,19,3
U330,2535.836925157907,28,0.3147267810938304,0.6852732189061697,943.651821499868,527.9029702194914,23,1
U331,7354.379893140494,29,0.6955563014396623,0.3044436985603377,110.28472119974866,1005.7054182833,26,0
U332,4474.6467776572545,21,0.3024910009679068,0.6975089990320932,807.8952947346595,161.24116674376202,6,2
U333,197.50452290779586,21,0.4101359175345624,0.5898640824654375,1492.2552262121499,135.84586515835437,28,1
U334,590.733573160686,15,0.6567984921877122,0.34320150781228775,342.2780480420346,610.5978466434576,21,3
U335,5433.344259948695,29,0.6891732820140372,0.31082671798596284,441.1654400938943,881.1341595582242,16,0
U336,3936.486741237094,28,0.24323026047686125,0.7567697395231388,502.97188430170553,154.1369776938691,29,1
U337,9979.024200887134,36,0.9161957313548628,0.08380426864513724,1149.1807019850519,445.833615447354,28,0
U338,1711.7864209272727,34,0.7716018834901418,0.2283981165098582,257.11381464860335,331.76832358216075,21,3
U339,1188.987962737676,20,0.3885814693167349,0.6114185306832651,912.8909658649917,160.34412116087157,14,2
U340,2641.164059091095,29,0.1387245610652474,0.8612754389347526,510.58373327109194,313.7421291544716,29,1
U341,1684.4088666374766,25,0.5565286262755705,0.44347137372442946,1959.4958314025978,832.5703499075051,22,3
U342,5095.495774433305,23,0.46621688584165194,0.533783114158348,534.5900672479428,362.6425422430344,23,0
U343,1636.706913196844,26,0.6339421371159069,0.36605786288409314,53.61396855064178,298.2131526971178,22,3
U344,2012.9598303995194,21,0.49106500165333,0.50893499834667,1036.4985216717098,584.3051116396779,17,2
U345,1043.2720552266328,32,0.0,1.0,879.954214556678,892.7801207202134,18,1
U346,4271.084891166429,30,0.48349591850965246,0.5165040814903475,756.9974585799959,121.21622931364274,28,1
U347,1105.682413098802,27,0.5083142666795061,0.4916857333204939,1464.9848750461028,462.09906094574603,20,1
U348,3389.1185138823143,28,0.7900983074322177,0.20990169256778235,129.14544278977783,246.093510236954,22,3
U349,8180.062334353488,24,0.39054009761668507,0.6094599023833149,300.0399825921636,364.12961511968103,30,0
U350,395.27271844296257,35,1.0,0.0,643.0616873731165,623.078159768464,22,3
U351,6660.242522022178,30,0.02650783480447283,0.9734921651955272,727.3413575426874,266.03227189685583,20,1
U352,3082.29247562173,24,0.9933502493407873,0.006649750659212694,573.1732506961581,324.1282070340516,21,3
U353,892.5108817820588,22,0.5327043087365686,0.4672956912634314,153.8356790593183,779.4460409954121,11,2
U354,2717.8820562955193,15,0.8578754617030668,0.14212453829693317,444.73401640029454,517.0694721426012,16,3
U355,4185.2606879548275,34,0.6239404452176199,0.37605955478238007,1869.8584586707093,317.261374660542,6,2
U356,1260.4224608889824,29,0.9418666608076407,0.0581333391923593,245.69046582278443,397.2305905041309,14,3
U357,3528.645589838463,27,0.4837914106341566,0.5162085893658435,632.2286512957966,371.4960372032813,9,2
U358,7028.336017567657,19,0.2704138724466563,0.7295861275533437,915.3238722087641,34.48946124019018,25,1
U359,1634.9565248962301,16,1.0,0.0,1126.226777516167,403.31548566790815,7,3
U360,1031.5923175721543,27,0.5659558062353576,0.4340441937646424,1033.0128003716836,78.64810545717633,23,1
U361,2264.2402047854634,30,0.6664675420872631,0.3335324579127369,418.36714391252093,873.3327384860746,17,3
U362,2609.470908040972,18,0.9704255742134384,0.029574425786561553,298.8824207386854,76.20891548673656,16,3
U363,5273.894862160191,22,0.29041342737166953,0.7095865726283305,1969.7548766195046,233.99464424435223,7,2
U364,2206.3325065035256,25,0.7786472692917772,0.2213527307082228,1203.0799773294566,191.2132482722749,10,3
U365,1761.1145617329191,23,0.4230315730611327,0.5769684269388673,678.7169021651282,1134.4999900847197,18,2
U366,1007.6311303494314,30,0.5603491933066884,0.4396508066933116,1635.9918370105859,845.0399197429899,8,2
U367,469.6368361551433,22,0.6216836896152866,0.37831631038471336,188.5563141856107,9.265680614527808,17,3
U368,741.6306342059075,36,0.1499334415659192,0.8500665584340807,55.88470488180695,346.1119295557511,23,1
U369,737.2310725457294,23,0.3663488871538696,0.6336511128461304,721.2057475347508,97.95970914982846,22,1
U370,2030.2445546360134,17,1.0,0.0,746.7984544230745,404.68002133018587,7,3
U371,572.7438214600897,26,0.8658573565754386,0.1341426434245614,171.2368024674131,611.4449240435398,24,3
U372,2396.325521578498,20,0.5812081268018295,0.41879187319817046,1173.3669064176504,435.5856992557292,10,2
U373,8061.816178095892,31,0.6729370375538679,0.3270629624461321,89.10723112501982,642.2804286842787,20,0
U374,5377.686057071257,24,0.5117272483090627,0.4882727516909373,840.8035514021915,273.13837109825806,24,0
U375,2014.613248177316,19,1.0,0.0,982.4352909594536,447.860781065219,28,3
U376,11527.718961071838,20,0.5398942266617508,0.4601057733382492,714.8222829987615,623.7196967646058,7,0
U377,2616.438352458891,21,0.6695526276404544,0.3304473723595456,147.3076906822431,225.03565502082728,16,3
U378,2903.5427453620614,19,0.9438090432426195,0.056190956757380506,1454.5425276352198,139.82802181125854,23,3
U379,2230.73776511487,28,0.36678855454622805,0.633211445453772,430.0565036788999,180.21617198206687,23,1
U380,2437.10844126134,25,1.0,0.0,431.19703155571347,313.24295926753217,28,3
U381,1588.4117787421267,17,0.14086157707698693,0.859138422923013,363.3263220338181,354.89216588372284,8,2
U382,2038.0320748015884,21,1.0,0.0,1058.0082550042578,470.66595417501935,5,3
U383,6689.867177777455,17,0.4881973248144076,0.5118026751855924,413.396801641594,161.37792483726574,6,0
U384,5772.659654401632,25,0.5271903756524154,0.47280962434758456,224.3387191001966,638.583915970378,17,0
U385,250.7991660474104,21,0.03299694864511715,0.9670030513548828,1268.2732157878504,1332.8222802069058,30,1
U386,644.9160122929129,23,0.4635615847866921,0.5364384152133079,620.7326003399183,192.73175837583955,17,2
U387,1276.0134011891919,27,0.2880580406919347,0.7119419593080654,1298.5855331937587,1897.7902144407626,6,2
U388,4784.9323766323705,24,0.4177060963879582,0.5822939036120418,656.3414840212571,1466.5423154038608,23,0
U389,5859.254608077711,26,0.5588067102633361,0.44119328973666394,342.4570459889424,353.86383249682547,26,0
U390,4174.091426490598,28,0.8873374843418717,0.11266251565812835,106.12499690188679,304.45358486575793,28,3
U391,889.0433786247465,25,0.6622810054201878,0.33771899457981225,723.493151414801,177.4327109177836,20,3
U392,1615.6216505955747,32,0.6923029960203342,0.3076970039796658,503.8452715862748,716.4584262768384,16,3
U393,3572.456938447117,25,0.2713441833463313,0.7286558166536687,1088.7499913239378,376.03745685570675,5,2
U394,2062.8927029048536,27,0.33577377311918094,0.664226226880819,397.58014019083146,412.70871306557785,13,2
U395,1842.141871595528,22,1.0,0.0,859.2220478883999,143.29286857624953,21,3
U396,1864.1163488640675,28,0.37943968957102603,0.620560310428974,636.1415309423281,732.7607110823292,14,2
U397,5484.109219345398,23,1.0,0.0,316.82159931538644,281.8106803248419,22,3
U398,3833.3984063209905,20,0.52708164033574,0.47291835966426,424.49994066336734,107.40770131621944,23,1
U399,1947.1990152068267,24,0.6006863808430511,0.39931361915694885,184.345349829252,328.6637560889804,11,2
U400,3186.2280072502385,30,0.9211095480689788,0.07889045193102118,2060.038825842676,154.1523846722957,29,3
U401,775.597621531847,25,0.981567726581597,0.018432273418403033,845.9222507188459,1006.8223766478679,23,3
U402,1618.2245414265167,27,0.5667562319162738,0.4332437680837262,172.0965538302953,1452.50861612573,28,1
U403,5131.283171096164,21,0.4835270839435383,0.5164729160564616,1991.1694092695736,337.4684940575462,19,0
U404,534.8327740500333,28,0.583223865443336,0.41677613455666396,242.54728606820458,826.8090101782976,13,2
U405,3866.7345396394644,31,0.7013872584696355,0.29861274153036454,391.87407643328066,810.8510637868175,14,3
U406,247.2459094127238,22,0.8673911060609266,0.13260889393907338,533.3824990402533,180.51947435941645,27,3
U407,7434.258227555218,24,0.6012689576982454,0.3987310423017546,647.949633169507,391.1243872196949,24,0
U408,1586.2740868061437,24,0.785665889406946,0.21433411059305396,1068.620793136614,231.03685803876186,24,3
U409,3355.3148964241523,23,1.0,0.0,79.4158031387748,165.57495345907716,8,3
U410,2727.7890065411043,33,0.7143928836794353,0.2856071163205647,655.7559785410236,853.6937819297157,10,3
U411,2802.4995344508884,23,0.6934958568014334,0.30650414319856656,511.80200002874585,221.89045592097708,8,3
U412,3144.681448086728,39,0.14432675247297966,0.8556732475270203,733.185732116321,471.7388492227978,9,2
U413,435.3727177506828,27,0.0,1.0,491.8499493640888,796.3906131787019,13,2
U414,2845.6916643797317,23,0.7165127187690504,0.2834872812309496,440.2891972855376,1052.236407265679,16,3
U415,2160.374732848238,26,0.5715527306157383,0.4284472693842617,582.7456970448593,108.07513575823727,27,1
U416,1593.663001089924,20,0.44556519752557744,0.5544348024744226,1919.3811319451677,120.020288713161,12,2
U417,1275.4099009557078,23,0.6730590612559033,0.3269409387440967,447.33032165734016,427.69043028235296,25,3
U418,2898.7536404757698,23,0.5818788812409275,0.41812111875907254,1410.4460766856687,22.28080689056578,9,2
U419,1043.6948738212884,28,0.9383340751901695,0.061665924809830464,710.3304320306218,127.15467349947954,15,3
U420,5069.43991747402,28,0.6258332604776934,0.3741667395223066,685.8422080439148,927.3045586581381,27,0
U421,3531.3975954826474,20,0.3759230144789497,0.6240769855210503,738.3777038551342,598.872542131214,15,2
U422,3029.2972890174124,25,0.8970498716877866,0.1029501283122134,913.2270089030303,313.2392365603048,17,3
U423,4926.650711830352,26,0.5348606775161392,0.4651393224838608,476.1429856520036,527.4264371392056,18,0
U424,361.11388836809755,29,0.7579610051016921,0.24203899489830794,1345.6284325290453,632.9990288932913,12,3
U425,750.610861675527,29,0.45677678814215983,0.5432232118578402,914.8332701160554,66.70161410127602,29,1
U426,3642.3972655787743,30,0.405051934350769,0.594948065649231,201.06595600650405,217.86227169069136,22,1
U427,1341.505673326942,19,0.6252504690557088,0.3747495309442912,54.2767942384075,1024.8478978187331,23,3
U428,1492.9370775632103,27,0.6038485930631056,0.39615140693689443,1880.694608752751,434.3450838820578,16,3
U429,645.5837386459568,19,0.7439481106100498,0.25605188938995016,755.7804610145162,457.0333478361717,16,3
U430,1046.400931487483,32,0.5194062740070772,0.4805937259929228,177.36794539380162,338.2800187528994,22,1
U431,5145.785476226161,33,0.04909206486888085,0.9509079351311192,446.81458142020006,34.89671421180536,14,2
U432,3582.153631963039,26,0.47016783492348335,0.5298321650765166,1202.6846335877667,189.43327535897237,11,2
U433,2875.2875570581864,32,0.8381455401431447,0.16185445985685532,556.1321622843554,501.1777183004497,22,3
U434,1542.7533364697651,27,0.510787176227068,0.48921282377293196,596.1100514239877,223.1830271051549,16,2
U435,2743.7923480493414,25,0.5260849792456356,0.4739150207543644,1053.1049824203164,112.92374858610926,18,2
U436,5451.296865594985,21,0.8959129517717811,0.1040870482282189,809.4219051814197,131.79173498813333,19,3
U437,1370.5710307910795,22,0.3864080318223232,0.6135919681776768,962.6528709550718,1040.862123052123,20,1
U438,2432.8553335051533,20,0.13715903452713007,0.8628409654728699,1045.3721049398841,211.03147705281452,6,2
U439,7735.960933322174,33,0.5518106641423517,0.4481893358576483,350.8913565380982,887.8217176864407,22,0
U440,4136.268328725727,20,0.4547478146253789,0.5452521853746211,380.0774134668478,458.86590462838683,16,2
U441,1561.3145902740052,28,0.3101261040740238,0.6898738959259763,315.0214127025901,280.3401054522924,20,1
U442,3907.799716148593,30,0.5473864632303928,0.45261353676960725,398.07410056922737,157.03824537651502,17,2
U443,525.4705411928717,30,0.747451694174035,0.252548305825965,578.3198660096159,612.0953704642235,24,3
U444,2358.6127057562344,28,0.5972134315296552,0.4027865684703448,611.4582898484488,805.6066415214036,21,3
U445,3904.8326687052295,35,0.6920943218058713,0.30790567819412873,1602.8586142304764,660.6267782690687,22,3
U446,3310.8901807239927,22,1.0,0.0,781.3813435336714,76.80603413002193,7,3
U447,3878.5975596653184,20,0.4971363415327308,0.5028636584672692,587.2103301895246,210.42590538425668,27,1
U448,4487.55265706203,20,0.6835045903934008,0.31649540960659917,256.6205430975931,237.3644006230676,14,3
U449,3498.787888744136,21,0.4472359912202596,0.5527640087797404,500.1955543020327,24.26540192325241,5,2
U450,3427.6503423840004,30,0.3460920840339081,0.6539079159660919,1974.718347983561,523.0168190331625,10,2
U451,2924.13807425043,29,0.424527703974669,0.575472296025331,1954.2693610307606,586.812091100954,7,2
U452,936.5160085969832,17,0.4563724285434934,0.5436275714565066,495.2847062873905,570.1925260516492,23,1
U453,5144.253546697607,23,0.7078427392641377,0.29215726073586235,122.49362485167666,495.0663171243167,8,0
U454,2424.1814157739955,21,1.0,0.0,443.5244376378247,258.14325308576355,24,3
U455,4065.562807675966,22,0.3851869691172479,0.6148130308827521,1614.51651876764,150.24188638380784,27,1
U456,4792.714259059604,32,0.47501240831536123,0.5249875916846387,581.4357718234356,257.24340496876874,7,2
U457,1627.9209817111125,21,0.5810630960666255,0.41893690393337446,1053.8555418936103,462.0577605588894,12,2
U458,1749.465269586621,15,0.7187396546129241,0.2812603453870759,634.3733630150647,951.9441716135078,12,3
U459,1947.8127014007594,21,0.6790652435864355,0.3209347564135645,163.05123768638887,375.89069137667764,11,3
U460,5805.438590317896,24,0.9852287381844351,0.014771261815564873,651.6929064864738,364.4729346999847,6,3
U461,1136.95090123673,30,0.0,1.0,1152.3855708116023,28.50647816312097,25,1
U462,6479.306465687512,22,0.0,1.0,393.377569773728,488.6859525466318,10,2
U463,2900.270356947999,21,0.4512365483969552,0.5487634516030448,1131.5862956630406,1005.1403506664637,20,1
U464,3053.6181010678574,29,0.9291900562631126,0.07080994373688743,683.061427012896,315.5933266855309,14,3
U465,4648.783400581953,29,0.13030559051832113,0.8696944094816789,1090.2837527723416,293.6736618796136,8,2
U466,2662.751561983875,31,0.0,1.0,817.8840330038068,241.87946273667242,17,1
U467,5182.97033633986,26,0.7713538218657626,0.22864617813423738,272.6350308554443,629.0976518207073,14,0
U468,1626.112252560707,31,0.6730971671108144,0.32690283288918565,504.3094035265038,26.183545174835842,25,3
U469,6342.783700794194,29,0.27293747796017104,0.727062522039829,491.3586057195131,888.4984739880351,18,0
U470,1732.719334377029,28,0.304338119783721,0.6956618802162791,377.73830817515216,281.4922893309897,13,2
U471,6502.742888529288,21,0.30907688410959766,0.6909231158904023,771.5964535140145,496.2731772238024,15,0
U472,1771.3977119809772,23,0.633160595242182,0.36683940475781796,2208.1742675309183,669.482348118082,27,3
U473,1993.0648924537704,30,0.41210541714509785,0.5878945828549021,1346.8111338907702,129.913536182123,22,1
U474,1016.06917071935,26,0.7482191756926558,0.25178082430734416,1469.572254654586,343.5852948818945,15,3
U475,1288.4450061222738,24,0.0,1.0,358.34185407713943,275.6654381212116,21,1
U476,2433.4327294399795,28,0.34294444046166017,0.6570555595383398,1485.9324474388748,96.11306537115553,6,2
U477,2981.5360486726995,35,0.2621838117266849,0.7378161882733151,1820.3709800041634,800.6277651322858,7,2
U478,4931.618164176081,25,0.5230977964882523,0.4769022035117477,348.23195215825774,254.49469715263828,15,0
U479,2108.0863240422013,28,0.43858567245295843,0.5614143275470416,884.4342439729088,91.16876004815619,22,1
U480,3316.058418966711,21,0.8393531339687299,0.1606468660312701,901.2394613128195,363.0271121301156,7,3
U481,2836.3849434428325,27,0.04219896850198279,0.9578010314980172,533.7572470229163,61.75934093269939,30,1
U482,3580.0210647554754,20,0.6136474428992256,0.38635255710077443,726.9544492535686,223.25717781548119,19,3
U483,1457.2161791776634,24,0.7675009269635116,0.23249907303648842,932.8898832827788,454.1523897113375,15,3
U484,1606.264833628574,31,1.0,0.0,562.2087494792268,52.943654324080654,15,3
U485,1457.693031958944,27,0.4554702086719574,0.5445297913280426,1303.7545666041342,596.8104085284297,29,1
U486,5581.738817442852,38,0.6973375813057551,0.30266241869424493,202.1666731407366,380.38081397416425,24,0
U487,6383.058414722243,25,0.058841162231290545,0.9411588377687095,489.65596087252834,672.5712374716185,29,1
U488,1549.6294389291766,19,0.0,1.0,1068.5369619347678,666.591046105112,15,2
U489,1575.8530113325003,26,0.8534323127345099,0.14656768726549008,2058.2235073548572,215.4409537931181,23,3
U490,3936.879772584259,23,0.5983319119055788,0.4016680880944212,1359.68409284354,221.57314038391328,5,2
U491,6853.594630120176,17,0.9535538069395268,0.04644619306047315,715.9398331438251,527.7252479616438,9,0
U492,7839.539439021944,27,0.18797913330907523,0.8120208666909248,583.4387433869784,107.21831821317157,14,0
U493,1491.192509860173,20,0.7559706418586257,0.24402935814137428,512.0881315634781,108.09464027135606,14,3
U494,1821.8675907660386,22,1.0,0.0,514.5293564361908,185.76952614297298,18,3
U495,3095.440741461633,32,0.7259116825071797,0.27408831749282025,105.30361557507327,69.71165641440706,6,3
U496,3205.21345098194,31,0.6829744516773146,0.31702554832268537,2003.3128006845643,89.84726688412408,8,3
U497,2172.7599125816546,22,0.6025668242473049,0.3974331757526951,617.5622906294504,93.7358202730703,6,2
U498,1250.8506953118701,17,0.12873556286222632,0.8712644371377737,329.47726703742927,255.41115907458925,22,1
U499,2436.397026638601,16,1.0,0.0,874.5953454412523,243.9784370212707,17,3
U500,7834.065169765786,21,0.41674270805848024,0.5832572919415198,352.72990358070143,755.8990370682317,23,0
U501,1625.6429565257577,21,0.7513449769149051,0.2486550230850949,1220.4055217268744,259.92562995241286,9,3
U502,2958.8863240542723,19,0.13108970802862396,0.868910291971376,338.69556352835224,320.0060328059157,24,1
U503,11280.436241578504,39,0.24616210064766586,0.7538378993523341,1102.4851647651542,10.126772691473542,6,0
U504,1606.4496658596775,21,1.0,0.0,506.15728576082677,417.21287248079057,15,3
U505,4066.609420265983,22,0.4958093133126471,0.5041906866873529,793.5630921175328,281.8985614213087,30,1
U506,8052.314833210054,21,1.0,0.0,1160.8040605318758,454.7549138209568,22,0
U507,3827.1022912354433,21,0.5765308022824447,0.4234691977175553,417.4534253782622,198.35982287910753,10,2
U508,5320.254562005992,28,0.04743066811264274,0.9525693318873573,1141.553821751538,258.30338288207366,27,1
U509,4449.221398620439,20,0.8676202799195161,0.13237972008048393,110.90026153370974,918.29307205941,14,3
U510,3616.6127524069266,19,0.42303230467331765,0.5769676953266824,1728.612709850098,521.6739945522655,26,1
U511,6245.3469612879835,31,0.8096066440551131,0.19039335594488693,1278.3410312340018,271.13727777588286,27,0
U512,3978.3813040731143,16,0.6075632602620246,0.39243673973797544,601.3166596408785,154.29480157112792,21,3
U513,2190.1406046863162,22,0.13706453161713889,0.8629354683828612,1435.4912361549639,106.74458613220465,26,1
U514,2795.0081836101117,30,0.6492884296111707,0.3507115703888293,1336.2903899846299,211.63513588280904,15,3
U515,3284.0491915407483,26,1.0,0.0,644.019899557824,294.96326878420007,23,3
U516,1813.041568660207,19,0.7478959375543377,0.2521040624456623,638.777445942913,1259.8564670894243,21,3
U517,2888.6214971038844,21,0.5827446740983611,0.41725532590163894,294.7744102305027,390.9853343002641,28,1
U518,2591.006474398025,16,0.9226030205870692,0.07739697941293078,670.4759714621055,175.23553290189224,8,3
U519,3969.873028425898,22,0.6632005395609333,0.3367994604390667,157.53671142154116,10.239265882465615,30,1
U520,9464.598604965495,15,0.6628602690788383,0.3371397309211617,1093.0454875694256,149.4418492743292,28,0
U521,3014.6929700751493,24,0.27251244835226923,0.7274875516477308,1109.4011433459787,211.93041369704676,30,1
U522,6967.821284520509,26,0.6701544077368795,0.3298455922631205,112.8933853973199,425.2067619762681,18,0
U523,3871.6226202521025,22,0.9106330249250834,0.08936697507491664,1619.9508177151524,219.96632508261936,24,3
U524,2879.0581371132644,32,0.3491813543699926,0.6508186456300074,387.3763774708622,1303.9027610300047,8,2
U525,1731.3076110527008,20,1.0,0.0,3447.2582798084873,275.814623881337,18,3
U526,2895.0037567515305,29,0.5724881927564622,0.42751180724353777,763.7916022229638,776.2501216573486,30,1
U527,2766.4363060214537,25,0.33366914653843777,0.6663308534615622,1630.484885717759,46.59119694264423,8,2
U528,1374.5384356768684,23,0.8992896230760733,0.1007103769239267,286.2350744292845,326.8409749391452,10,3
U529,1566.335568812636,24,0.5139617292785192,0.48603827072148076,505.2712694254265,151.2061002611466,13,2
U530,3303.9217736280143,24,0.8278544662458323,0.17214553375416775,415.6983973495004,793.2007333053512,25,3
U531,6922.170394888548,18,0.5124724103224388,0.48752758967756116,154.49888859820254,234.88635455751367,16,0
U532,2374.8244833970725,36,0.5820521569410289,0.41794784305897115,202.82350384706572,938.1553888061901,30,1
U533,613.651687581819,26,0.7480680613002875,0.25193193869971253,583.4981766110102,590.2617042235419,12,3
U534,998.0164793617129,25,0.6872691172770018,0.3127308827229982,853.0127455694359,205.04603939617883,28,3
U535,4137.906113730655,21,0.0013404658644784462,0.9986595341355216,258.94528038905776,104.33675909994969,8,2
U536,749.9794158950713,23,0.26362687797168244,0.7363731220283176,480.74798504322536,161.56475998685076,30,1
U537,4598.675501036142,19,0.8788229954372446,0.12117700456275537,351.1520971116579,258.6036975045476,29,3
U538,3982.3189077689203,20,0.5603590233295358,0.4396409766704642,613.9173994330476,587.1526407454204,29,1
U539,2312.8227136591927,20,0.4428806091685734,0.5571193908314266,1035.8194126899812,337.2211047047802,9,2
U540,1385.2397935069177,30,0.19242779542275767,0.8075722045772423,697.2655161805008,675.9420544726404,10,2
U541,2061.3416713678125,26,0.27607910361724547,0.7239208963827546,400.92782651942775,994.4472857116773,9,2
U542,3245.601587867696,23,0.0,1.0,1306.5103151459527,353.8580368761454,23,1
U543,775.2197619151357,23,0.5696157843895401,0.4303842156104599,833.175320713001,118.67756080126246,12,2
U544,6467.572965728348,26,0.42046872582568595,0.579531274174314,712.6189272524704,472.9705567954546,13,0
U545,3224.1474854856874,30,0.3100236327044054,0.6899763672955945,261.9849083455537,1411.3493216720233,19,1
U546,3492.911162478234,28,0.5795629724496141,0.4204370275503859,1214.166811335154,706.6880473512615,8,2
U547,3962.599017821896,21,0.7091911892558214,0.29080881074417864,894.0672666989132,442.81464860670303,29,3
U548,6058.2639996368625,30,1.0,0.0,927.4103429020837,137.35518419563718,13,3
U549,2900.1985050370768,29,0.1464349741310359,0.8535650258689641,540.42510731644,285.2498451446197,11,2
U550,4139.660330485319,24,0.9478143129901566,0.052185687009843384,466.7776024880114,51.228122377262245,12,3
U551,1405.6084366250027,17,0.8919304683045215,0.1080695316954785,2010.038442134069,96.87905936030509,19,3
